LGA,Ward,Polling Unit Name
Dutse,Chamo,Abanderi Pri. Sch.; Birnin Gija; Chaichai Pri. Sch.; Chamo Gari Pri. Sch. I; Chamo Gari Pri. Sch. II; Chamo Kofar Yamma Pri. Sch.; Chamo Sabon Gari I; Chamo Sabon Gari II; Dan Maraya; Digawa; Dungulmi; Gabari; Gidan Ganji; Isari; Kirilla; Kwadage; Chamo K/Yamma; Chaichai
Dutse,Dundubus,Alanjeri Pri. Sch.; Ben-Ben; Buju Cikin Gari Pri. Sch. I; Buju Cikin Gari Pri. Sch. II; Dundubus Pri. Sch.; Kacha Pri. Sch.; Karfawa I; Karfawa II; Maibarewa; Maikishirwa; Zangon Buji I; Zangon Buji II
Dutse,Duru,Darau Pri. Sch.; Darau N. Musa; Duhuwa; Duru Pry Sch; Gidan Dugus; Gorin; Hamadawa; Jamaar Gide; Kiroro; Kundin Bare-Bari; Kullun Kota; Samani Pri Sch; Duhuwajo/Dahora; Tungare Pri. Sch.; Tsatstsugon; Wangara Pri. Sch. I; Wangara Pri. Sch. II; Katurje Pri. Sch.; Yanjajin Kanawa; Yargaba Pri. Sch. I; Yargaba Pri. Sch. II; Zango Fado Pri. Sch. I; Zango Fado Pri. Sch. II; Ariri
Dutse,Jigawar Tsada,Dan Tawuya Pri. Sch.; Dutsawa; Galadimawa; Gandu; Jaudi Gari Pri. Sch. I; Jaudi Gari Pri. Sch. II; Jiga War Barde; Jiga War Barde Lara Bawa Pri. Sch.; Jiga War Tsada Pri. Sch. I; Jiga War Tsada Pri. Sch. II; Manganda; Takur Site I; Takur Site II
Dutse,Kachi,Burtilan; Fagoji Pri. Sch. I; Fagoji Pri. Sch. II; Gurungu Jama'a; Kachi Primary School; Kasarau Pri. Sch. I; Kasarau Pri. Sch. II; Kasarau Pri. Sch. III; Kasarau Pri. Sch. IV; Kasarau Pri. Sch. V; Zai Gadadin Pri. Sch. I; Zai Gadadin Pri. Sch. II; Sabon Garin Bokoto; Gadadin
Dutse,Karnaya,Bakin Ruwa Pri. Sch.; Barangu Pri. Sch.; Fanisau; Gyabiya/Tahu; Ije; Irwa/Alemi; J/Habuba/Runbawa; Jigawar Karo; Kadusawa Primary School; Karnaya Gari Pri. Sch.; Kishin Gawa; Kwarin Makera Pri. Sch.; Lafiyawo; S/ Yalwa; Wurma Gari; Wurma Yamma; Yalwa; Yarbiri; Rumbawa
Dutse,Kudai,Bakin Jeji; Dadin Duniya Pri. Sch.; Kudai Gidan M Shehu Pri. Sch. I; Kudai Gidan M Shehu Pri. Sch. II; Jabewa Pri. Sch.; Kulusa Pri. Sch; Kudai Gabas Pri. Sch. I; Kudai Gabas Pri. Sch. II; Kudai Yamma Pri. Sch. III; Kudai Zangon Bare Bari Pri. Sch.; Malamawa Gari Pri. Sch.; Malamawa Yamma Pri. Sch.; Ruru Gari Pri. Sch.; Sabulari; Tudun Wada; Ruru Un/Galadima; Ruru Un/Madaki; Kudai Yamma; Yalwa Pri. Sch.
Dutse,Madobi,Baranda Pri. Sch.; Dubeni; Hammayayi I; Hammayayi II; Jangara; Jigawar Dole; Kargo; Kafin Jiba; Katangar Lafiya Pri. Sch; Kuho Pri. Sch; Kwadiya; Kwaimawa Pri. Sch.; Madobi Gabas Pri. Sch.; Madobi Yamma Pri. Sch.; Sabon Garin Hara; Shari Fai; Sumore Pri. Sch.; Baranda Yamma; Kwaimawa
Dutse,Sakwaya,Bashuri; Biskin; Gadarawa; Gandu Pri. Sch; Gawo; Jidawa Gari Pri. Sch. I; Jidawa Gari Pri. Sch. II; Karawa; Larabawa; Naso; Rimi; Rotumo; Sabon Gari; Sakwaya Gari Pri. Sch; Sakwayayal; Sararai Pri. Sch.; Saya-Saya Pri. Sch.; Tisa Pri. Sch.; Warwade Arewa Pri. Sch.; Warwade Kudu Pri. Sch.; Zobiya Pri. Sch.
Garki,Buduru,Buduru Pri. Sch. Buduru; Gurarraji Pri. Sch. Gurarraji; Maiwando Pri. Sch. Maiwando; Maigaggafa Pri. Sch. Maigaggafa; Polling Shead D/Kuka-Doguwar Kuka; Polling Shead Koyoma- Koyoma; Polling Shade At Jaftawa
Garki,Doko,Doko Pri. Sch -Doko/Zango I; Doko Pri. Sch -Doko/Zango II; Balalashe Pri. Sch. Balalashe; Polling Shead - Tsalle; Polling Shead Yarkureshe; Yarbarewa Pri. Sch. Yarbarewa; Dakace Pri. Sch. Dakace; Kabawa Pri. Sch. Kabawa; Kita Pri. Sch Kita; Gangara Pri. Sch Gangara; Dunkuma Pri. Sch - Dunkuma; Asayaya Pri. Sch - Asayaya; Malamawa Pri. Sch. - Malamawa; Matsari Pri. Sch. - Matsari; Joganai Pri. Sch. Joganai; Jarimawa Polling Shade
Garki,Garki,Garki Pri. Sch./Garki Gabas; Garki Pri. Sch./Garki Yamma; Garki Pri. Sch./Garki Kudu; Garki Pri. Sch./Gark Arewa; Kwana Pri. Sch/Kwanar Garki; Fankami Pri. Sch./ Fankami; Polling Shead/Gadebago; Jaya Pri. Sch./Jaya; Polling Shead/Gwadayawa; Polling Shead - Dakau
Garki,Gwarzon Garki,Gwarzo Pri. Sch. Gwarzo; Unguwar Tudu Pri. Sch. Unguwar Tudu; Chakinawa; Polling Shead - Kwanarya; Mahuta Pri. Sch. - Mahuta; Kududdufawa Pri. Sch - Kududdufawa; Barnawa Pri. Sch. - Barnawa; Dorai Pri. Sch - Dorai; Karangi Pri. Sch. - Karangi; Lautai Pri. Sch. - Lautai; Masare Pri. Sch. - Masare; Zaidawa Pri. Sch. - Zaidawa; Polling Shead - Tona; Polling Shead - Makera; Polling Shade-Zakoki
Garki,Jirima,Jirima Pri. Sch/Jirima; Sabon Gari Pri. Sch - Sabon Gari; Tafin Boyi Pri. Sch. - Tafin Boyi; Makaurata Pri. Sch. - Makaurata; Barnawa Pri. Sch. - Barnawa; Dankargo Pri. Sch. - Dankargo; Sugungun Pri. Sch - Sugungun I; Sugungun Pri. Sch - Sugungun II; Kashin Ganji Pri. Sch - Kashin Ganji; Polling Shead - Unguwar Gayya; Polling Shead - Garin Digawa; Polling Shead - Bata-Kashi; Polling Shead - Galma
Garki,Kargo,Kargo Pri. Sch. /Kargo I; Kargo Pri. Sch. /Kargo II; Ung. Bako Pri. Sch./ Unguwar Bako; Nasakar Pri. Sch./Nasakar; Dunkumi Pri. Sch/Dunkaumi; Gidan Dogo Pri. Sch./Gidan Dogo; Galadimawa Pri. Sch/Galadimawa; Tankari Pri. Sch/Tankari; Kaya Pri. Sch/Kaya I; Kaya Pri. Sch/Kaya II; Koguran Pri. Sch./Koguran; Masheme Pri. Sch/Masheme; Polling Shade - Duhuwar Dinya
Garki,Kore,Kore Pri. Sch./Kore I; Kore Pri. Sch./Kore II; Polling Shead At Mahoni/Mahoni; Gayawa Pri. Sch/Gayawa; Gubrai Pri. Sch./Gubrai; Maizaure Pri. Sch/Maizaure; Fagen Gawo Pri. Sch/Fagen Gawo; Tagwaye Fage Pri. Sch/Tagwayen Fage; Katurje Pri. Sch/Katurje; Polling Shade - Malamawar Batakashi
Garki,Muku,Muku Pri. Sch/Muku I; Muku Pri. Sch/Muku II; Kirya Pri. Sch/Kirya; Kekau Pri. Sch./Kekau; Kundashe Pri. Sch. Kundashe; Babande Pri. Sch./Babande; Polling Shead At Buta/Buta Bacca; Ajura Pri. Sch./Ajura; Danmaigari Pri. Sch./Danmaigari; Nabanawa Pri. Sch./Nabanawa; Ganga Pri. Sch./Ganga; Gidan Dunu Pri. Sch./Gidan Dunu; Aduwa Pri. Sch/Aduwa; Tuya Pri. Sch./Tuya; Kyasari Pri. Sch/Kyasari; Polling Shade - Dandibilo
Garki,Rafin Marke,Rafin Marke Pri. Sch./Rafin Marke; Kukar Mikiya Pri. Sch./Kukar Mikiya; Danbarage Pri. Sch./Danbarage I; Danbarage Pri. Sch./Danbarage II; Dunguzu Pri. Sch./Dunguzu; Jangari Pri. Sch./Jangari; Danbako Pri. Sch./Danbako; Tagwaye Pri. Sch./Tagwaye; Fadi Kabari/Fadi Kabari; Wautar Ja'E/Wautar Ja'E; Ufala Fulani Polling Head At U/Fulani
Garki,Siyori,Siyori Pri. Sch./Siyori I; Siyori Pri. Sch./Siyori II; Maigatari Pri. Sch./Maigatari; Gidan Gashi Pri. Sch./Gidan Gashi; Gidan Baki Pri. Sch./Gidan Baki; Gidan Maza Pri. Sch./Gidan Maza I; Gidan Maza Pri. Sch./Gidan Maza II; Unbono Pri. Sch/Unbono I; Unbono Pri. Sch/Unbono II; Batakashi/Bata Kashi; G/Malamai /G / Malamai; Polling Shade - Rubunji
Gagarawa,Gagarawa Gari,Garin /Pri. Sch Garin Goto Pri. Sch.; Gurfeli Gari Pri. Sch.; Gagarawa Gari Pri. Sch.; Jaftar Pri. Sch.; Kofar Fada/ Gagarawa Gari; Kofar Fada/ Unguwar Liman
Gagarawa,Gagarawa Tasha,Kofar Maigari / Mala Kwando; Unguwar Wakili/Unguwar Wakili; P. T. F Store/Unguwar Maigari; Unguwar Yanhoto/Yan-Hoto; Dandalin Dan Wandara/Unguwar Dan Wandara; Kofar Mai Makera/Tudungana; Kofar Fada/Nasarawa
Gagarawa,Garin Chiroma,Gayawar Malam/Pri. Sch.; Garin Chiroma/Pri Sch I; Garin Chiroma/Pri Sch II; Kofar Maigari/Malkaderi; Kore Sabuwa/ Pri. Sch; Karya Kaho P. S; Kofar Maigari/Goda; Kofar Maigari/Garin Baushe; Kofar Maigari/ Gayawar Tudu
Gagarawa,Kore Balatu,Kore Balatu Pri. Sch.; Kofar Bulama/Kore Balatu; Danmadai/Pri. Sch.; Kofar Fada/Danmadai; Kanyu Pri. Sch.; Kofar Fada/Dannani
Gagarawa,Madaka,Kofar Fada/Dan Amarya; Baraye Pri. Sch.; Malam Baki Pri. Sch.; Madaka Pri. Sch.; Dandalin Kabewa/Kabewa; Kofar Fada/Dan Adama
Gagarawa,Maiaduwa,Makerabu Pri. Sch.; Kofar Fada/Makerabu; Kofar Fada/Liman Ada; Kofar Fada/Maishada; Maitsintsiya Pri. Sch; Mai'Aduwa Pri. Sch I; Dandalin Damaski/Damaski; Mai'Aduwa Pri. Sch II
Gagarawa,Maikilili,Kangarwa Pri. Sch.; Zingaran Pri. Sch.; Kofar Fada/Nahuce; Alasawa Pri. Sch.; Maikilili Pri. Sch.; Kofar Fada/Maikilili; Kofar Fada/Bula Shamaki; Bula Babba Pri. Sch.; Kofar Fada/Garin Lamo; Garin Mado Pri. Sch.
Gagarawa,Medu,Medin Laban Pri. Sch; Habatsai Pri. Sch.; Kofar Fada/Furya Gari; Medi Gari Pri. Sch I; Medi Gari Pri. Sch II; Medi Gari Kofa Fada; Dandalin Zaro/Zaro; Kofar Fada/Garin Dutse; Maijeruwa Pri. Sch.
Gagarawa,Yalawa,Yalawa Gari Pri. Sch I; Yalawa Gari Pri. Sch II; Dandidi Pri. Sch.; Kofar Fada/Matumbi; Kofar Fada / Jagindi
Gagarawa,Zarada,Zarada Sabuwa Pri. Sch. I; Zarada Sabuwa Pri. Sch. II; Sarkin Dare Pri. Sch.; Kofar Fada/Sarkin Dare; Gijigami Pri. Sch.; Ganji Gari Pri. Sch; Dandalin Magajigari/Magaji Gari; Kofar Fada/Majia; Akwai Allah Pri. Sch.; Kofar Fada/Medin Sale
Gumel,Baikarya,Baikarya Pri. Sch. I; Mele Pri. Sch.; Kokinami Pri. Sch.; Liman Mado Cikingari; Baikarya Pry Sch II; Zuge Pri. Sch.
Gumel,Danama,Danama Pri. Sch.; Uban Dawaki Pri. Sch I; Uban Dawaki Pri. Sch II; Majingini Pri. Sch; Maidabara Pri. Sch.; Garin Baushe Cikin Gari
Gumel,Dantanoma,Dantanoma K/Gidan D. Shabarawa; Dantanoma K/Gidan Labaran; Dantanoma Jikin Inji Nika; Lautai G. S. S; A. T. C College Of Education I; A. T. C College Of Education II; Sabon Layi K/Bature; Sabon Layi K/ Gidan Babati; Sabon Layi K/Alasan Yau; Sabon Layi K/Yusuf Dan Auta
Gumel,Galagamma,Galagamma Pri. Sch. I; Galagamma Pri. Sch. II; Zuwo Gindin Kuka; Zaburan G/Habu Danyaya; Zaburan G/Habu Babu; Zaburan K/ Maina Dahiru; Prison Yards; Galagamma Pry Sch III; Zuwo Dahiru Atta Pri. Sch; Zuwo Gidan Nababa; Zuwo Islamiyar B. Kanbari
Gumel,Garin Gambo,Garin Gambo Pri. Sch. I; Garin Gambo Pri. Sch. II; Garin Baki Cikin Gari.
Gumel,Garin Alhaji Barka,G/Alh. Barka Pri. Sch.; Gangara Pri. Sch.; Kanjau Fulani Kanjau; Maituruniya Cikin Gari; Duhuwa Pri. Sch.; Kankare Pri. Sch.; Maigazari Cikin Gari
Gumel,Gusau,Gusau Sahara; Gusau Shagon Kwamarado; Gusau Kofar Maidori; Gusau K/G Sule Dindi; Gusau K/Gidan Hajiya Tabawa; Gusau K/G Ibra Soja; Gusau Tsamiyar Osi; Gusau Gidan Magul; Gusau Falwayar Yandaru; Gusau Gidan Osta; Gusau Gidan Hajiya Tabawa
Gumel,Hammado,Hammado Pri. Sch. I; Hammado Pri. Sch. II; Kuka Uku Nomadic Pri. Sch.; Hammado Primary School III
Gumel,Kofar Arewa,"Kofar Arewa Wazirawa; Kofar Arewa Gidan Nasharu; R. Gama Fada G. Malam Sale; R. Gama Fada Sabon Kanti; R. Gama Fada Mainan Yaruwa; R. Gama Fada K. Dundu; Emir's Palace Off Ishin Magaji; Emir's Palace Population Office; Limawa Kofar Liman; Limawa Kofar Mal Amadu; Rerayin Gama Fada, Mainan Yaruwa"
Gumel,Kofar Yamma,Kofar Yamma Yankwanakwana I; Kofar Yamma Yankwanakwana II; Kofar Yamma K. Gidan Dahiru Kafi; Ung. Saja Usman; Ung. Saja Gidan Famfon Saja; Ung Saja Gidan Saja
Gumel,Zango,Zango K/Gidan Kura; Zango Pri. Sch. I; Zango Pri. Sch. II; Zango Yansandan Dawaki; Kuka Hudu Nakota Islamiyya; Zango Primary School III
Guri,Abunabo,Abunabo Pri. Sch. Abunabo I; Abunabo Pri. Sch. Abunabo II; Jangon Magaji; Sabon Gida; Gaduwa I; Gaduwa II; Diribda; Damegi
Guri,Adiyani,Adiyani Pri. Sch. Adiyani I; Adiyani Pri. Sch. Adiyani II; Adiyani Pri. Sch. Adiyani III; Adiyani Pri. Sch. Adiyani IV; Zoriyo Pri. Sch. Zoriyo; Kasaga Pri. Sch. Kasaga; Ajibukaram / Ajibukaram; Kasaga Sabuwa
Guri,Dawa,"Dawa Pri. Sch. Dawa I; Dawa Pri. Sch. Dawa II; Majanguwa/Majanguwa; Kurya, Kurya; Gagiya Pri. Sch Gagiya I; Gagiya Pri. Sch Gagiya II; Abur Pri. Sch. Abur; Kajimaram; Bakin Gayin; Dorowaji; Zuba Barkono/Zuba Barkono"
Guri,Garbagal,Garbagal Pri. Sch. Garbagal I; Garbagal Pri. Sch. Garbagal II; Garmakuwan Yamma Garmakuwan; Garmakuwan Gabas Garmakuwan Gabas; Kubulu/Kubulu
Guri,Guri,Guri Kofor Fada I; Guri Kofor Fada II; Guri Gabas I; Guri Gabas II; Guri Bakin Kasuwa I; Guri Bakin Kasuwa II; Guri J. S. S. I; Guri J. S. S. II; Wareri Pri. Sch Wareri I; Wareri Pri. Sch Wareri II
Guri,Kadira,Kadira Pri. Sch. Kadira I; Kadira Pri. Sch. Kadira II; Kadira Pri. Sch. Kadira III; Alanjo; Tasgan Yamma; Arin Jasko; Galdimari Pri. Sch. Galdimari I; Galdimari Pri. Sch. Galdimari II; Lafiyari; Giryo; Jango; Doleri; Zuba Finji
Guri,Margadu,Margadu Pri. Sch. Margadu I; Margadu Pri. Sch. Margadu II; Margadu Daba Margadu Dawa; Tukuikui; Yola Margadu
Guri,Matara Baba,Matara Babba Pri. Sch. I/Matara Babba; Matara Babba Pri. Sch. II/Matara Babba; Matara Babba Pri. Sch. III/Marta Babba; Dolen Zugo Pri. Sch Dolen Zugo I; Dolen Zugo Pri. Sch Dolen Zugo II; Dagana Pri. Sch. Dagana I; Dagana Pri. Sch. Dagana II
Guri,Musari,Musari Pri. Sch. Musari I; Musari Pri. Sch. Musari II; Musari Pri. Sch. Musari III; Una; Chap-Chapno; Takazza; Yalwa; Zugobiya Pri. Sch Zugobiya I; Zugobiya Pri. Sch Zugobiya II; Kujuru; Takalafiya
Gwaram,Basirka,Kofar Fada/ Basirka Fada; Wudilawa/Wudilawa; Basirka Pri. Sch/Sabalari I; Basirka Pri. Sch/Sabalari II; Kofar Fada/Kundum; Kofar Fada/Digijin Gabas; Kofar Fada/Digijin Nasarawa; Kofar Fada/Malalluwa; Kofar Fada/Chediya Fada; Kofar Fada/Jarkasa; Kofar Fada/Matsangu; Kofar Fada/ Majala; Kofar Fada/ Dakwaro Redo; Kofar Fada/ Ruwan Kari; Kofar Fada/Kijin; Kofar Fada/Tange; Kofar Fada/Zumburin; Kofar Fada/Tudun Wada; Kofar Fada/Redo; Kofar Fada/Sabon Gari Matsangu
Gwaram,Dingaya,Kofar Fada/ Dingaya Fada; Kofar Fada/ Kilawa; Unguwar Malam Yusuf; Kofar Maiunguwa/Sabon Garin Fulani; Kofar Maiunguwa/Bangon Fulani; Kofar Maiunguwa/Bangon Auyakawa; Tsangayar Dingaya/Tsangaya; Rabadi Pri. Sch./Rabadi I; Rabadi Pri. Sch./Rabadi II; Sabon Garin Rabadi/Sabon Garin Rabadi; Rabadi Lugada/Sabon Garin Rabadi; Kofar Maiunguwa/ Kawari; Kofar Maiunguwa/ Sagi; Kofar Fada/Mafudi; Kofar Maiunguwa/Kafin Fulani; Gadabur Pri. Sch./Gadabur; Lafiya Kudu/Lafiya Cikin Gari; Lafiya Arewa/Lafiya Arewa; Kofar Mai Unguwa Kuyungu; Chadako/Chadako; Kofar Fada/ Sabon Garin Bagadaza; Kofar Maiunguwa/Lafiyari
Gwaram,Fagam,K/Maiunguwa-K/Tugga/Manakol K. Tugga; Kofar Maiuunguwa/Fagam Yamma; Kofar Maigari/Wosozaka; Veterinary Clinic/Fagam Asibiti; Kofar Fada/Kalasu Bakin Kasuwa; Kofar Maiunguwa/Woso Boro; Sharifori/Jorijan Sharifori; Kofar Fada/Rungo; Kafin Nasalla/Kafin Nasalla; Gwani Pri. Sch./Gwani Yamma; Tsangaya/Gwani Tsangaya; K/Maiunguwa/Gwarando; K/Maiunguwa/ Dukkwana; Kofar Fada Laya/Laya Dangulan; Kofar Fada/Tambo; Kofar Fada/Daba; K/Mai Ungawa/Larabawa; Kofar Mai Unguwa/Mana; Kofar Fada/Gadarayi; Kofar Mai Unguwa/Roso; Haya Dispensary/Haya Shafata; Kofar Fada/Barin; Kofar Gabas/Girajeni; Kofar Mai Unguwa/Unguwa Gabas Dal; Kofar Mai Unguwa/Tsa Kwaram; Kofar Mai Unguwa/Nasarawa; Kofar Fada/Tsirtani; Kofar Mai Unguwa/Lata; K/Mai Unguwa Lelakwayi/Lelakwayi Rahama; K/Mai Unguwa/Kukawa; Kofar Fada/Kalasu Mai Sarki; Kofar Fada/Dangulan; Kofar Fada/Shafata
Gwaram,Farin Dutse,F/Dutse Pri. Sch/ Makaranta B/ Kasuwa; F/Dutse Pri. Sch/ Unguwar Kudu; K/Maiunguwa/Labi; K / Maiunguwa Nasarawa; Wutsingir Pri. Sch./Wutsingir; Ganji Pri. Sch./Ganji Gabas; Kofar Fada/ Gantamau; Kofar Maiunguwa/Zagamandiri; Galambi Pri. Sch /Galambi Fada; Galambi Pri. Sch /Unguwar Madaki; Galambi Pri. Sch /Kofar S/Fawa; Kofar Maiunguwa/Birnin Kirya; Kofar Fada/ Yarfi Gabas; Kofar Maigari/Buro; Kofar Maiunguwa/ Larkan Babba; Kofar Fada/Katsinawa
Gwaram,Gwaram Tsohuwa,Kofar Fada /Unguwar Fada Gabas; Special Pri. Sch./Unguwar Fada Yamma; Special Pri. Sch./ Kwarin Nawili; Gadala/Gadala; Kofar Maiunguwa / Udawa; Innakawa/Innakawa Jabuga; Kofar Maiunguwa/Tsahiro; Kofar Maiunguwa/Unguwar Fa'a; Kofar S. Gwaram/Kawari; G. D. S. S Gwaram/Dirimin Dishe; Lemayi / Tsohuwar Gaya; Dandalin Gala/Dandalin Gala; Titin Tambo/Tambo; Auyakawa Galambi /Galambi; Kofar Maiunguwa/Sabon Garin Gadala; Kofar Fada/Bare Bari Fada; Kurna/Bare Bari Kurna; Tsangayar Ganji/Tsangayar Ganji; Bare Bari Gagara Yaga/Bare Bari G. G Yaga; Kawai Gana/Kawai Gana; Gagara Yaga Pri. Sch./Gagara K / Fada; Gagara Yaga Pri. Sch./Gagara Yamma; Gagara Yaga Pri. Sch./Gagara Yaga S/Layi; Kafi Pri. Sch./Kafi; Kofar Maiunguwa/Sumangara; Unguwar Kanya/Unguwar Kanya; Lambuna/Lambuna; K/Madakin Aska/Gagara Yaga Wuriya; K/Maiunguwa/Zikira; Kofar Fada/Un/Gabas
Gwaram,Kila,Kila Pri. Sch/Hawan Madaki Makaranta; K/Maiunguwa/Kullin Kota; Galadanchi/Galadanchi; Kila Arewa/Kila Kofar Arewa; Kofar Maiunguwa/Dara Waje; Kofar Maiunguwa/Burburwa; Zagwangwado Pri. Sch./Zagwangwando; Kofar Wunt I; Hewa Sindawa/Lewa Sindawa; Nasarawa/Nasarawa Fada; Cikin Gari/Nasarawa Yamma; Falai Gari/Falai Gari Waje; Tsangaya/Nasarawa Tsangaya; Kofar Fada/Lungwa Cikin Gari; Kofar Fada/Jigwa; Kofar Fada/Zikiya; Kofra Fada/Zazzana; Kila Pry Sch/Hawan Dawaki; Kofar Fada / Garawa
Gwaram,Kwandiko,Kwandiko Pri. Sch. Kwandiko Gari; Kofar Fada Cakara/Cakara Yelwa; Kofar Maiunguwa/Lafiya; Kofar Fada/Simiyau; Kofar Fada/Gyalaman; Kofar Fada/Yar Yanta I; Kofar Fada/Jar Yanta II; Gadama Pri. Sch. Gadama Kudu; Kofar Fada/Firin; Kofar Fada/Jingino Fada; Gadama Pri. Sch. Gadama Fada; Kofar Fada/Martaba; Unguwar Rimi/Unguwar Rimi; Gusau/Gusau; Kofar Maiunguwa/Dalai; Kofar Maiunguwa/Kaho
Gwaram,Maruta,Maruta Pri. Sch. Maruta K. Gabas; Sabuwar Tsangaya/Sabuwar Tsangaya; Kofar Yamma/Maruta Kofar Yamma; Maruta Bakin Kasuwa/Bakin Kasuwa; Jikas Pri. Sch. Jikas Gabas I; Jikas Pri. Sch. Jikas Gabas II; Jikas Pri. Sch. Jikas Arewa I; Jikas Pri. Sch. Jikas Arewa II; Kofar Fada/Falai Mai Baba; Bayan Gari/Bayan Gari; Kofar Fada/Musari; Dumuri/Batori Kudubo; K/Maiunguwa/Dabaja; Kofar Gabas/Isawa Kofar Gabas I; Kofar Gabas/Isawa Kofar Gabas II; Kofar Gabas/Isawa Lafiya; Kofar Fada/Goggura I; Kofar Fada/Goggura II; Kofar Fada/Nahucen Fada; Kofar Maiunguwa/Burma; Makwalla/Aborawa Nahuce; Kofar Fada/Kukkuza
Gwaram,Sara,Kofar Fada/Unguwar Fada; Jata Pri. Sch Jata-Kuka-Nahuce I; Jata Pri. Sch Jata-Kuka-Nahuce II; Kofar Maiunguwa/Gantamau; Yelwa/Yelwa I; Yelwa/Yelwa II; Kofar Maiunguwa/Unguwar Katurje; Tsangaya Islamiyya/Tsangaya I; Tsangaya Islamiyya/Tsangaya II; Kofar Maiunguwa/Unguwar Ganji; Gindin Dinya/Girawa; Kofar Girbi/Unguwar Gabas; Kofar I. Goba/Makera; Bakin Kasuwa/Bakin Kasuwa; Kofar Maiunguwa/Kafin Fulani I; Kofar Maiunguwa/Kafin Fulani II; Kofar Maiunguwa/Abena; Kofar Maiunguwa/Lukutu; Kofar Maiunguwa Shiwo/Kafin Galadima; Kofar Maiunguwa/Sakuwa Cikin Gari I; Kofar Maiunguwa/Sakuwa Cikin Gari II; Kofar Maiunguwa/Karangiya; Kofar Maiunguwa/Kafin Doki; Dubau Pri. Sch. Dubau; Kofar Maiunguwa/Biji; Kofar Fada/Dalay; Kofar Fada/Nahuce Kafin Toro; Kofar Fada/Kagadama/U/Zauke
Gwaram,Tsangarwa,Tsangarwa Fada Pri. Sch; Tsangarwa Arewa Pri. Sch I; Tsangarwa Arewa Pri. Sch II; Cikin Gari/Dandirimi; Kofar Maiunguwa/Lafiya; Gidan Tsamiya/Shabewa; Budinga Pri. Sch. Budinga Yamma I; Budinga Pri. Sch. Budinga Yamma II; Kofar Maiunguwa/Budinga Baya; Kofar Maiunguwa/Fasaganga; Kofar Fada/Rambazau Mida; Tsangaya Gabas/Tsangaya Gabas; Tsangaya Yamma /Tsangaya Yamma; Kofar Gabas/Kofar Gabas; Kofar Fada/Yedda Fada; Kofar Yamma/Yedda Yamma; Kofar Fad/Wuiwui; Kofar Maiunguwa/Larduga; Kofar Fada/Tagama I; Kofar Fada/Tagama II
Gwaram,Zandan Nagogo,Z/Nagogo Pri. Sch/Zandam Nagogo I; Z/Nagogo Pri. Sch/Zandam Nagogo II; Tsangaya Yamma/S/Gwaram Yamma; Tsangaya Gabas/ Tsangaya Gabas; Kuka Mainono/Kuka Mainono; Sabuwar Gwaram/Sabuwar Gwaram I; Sabuwar Gwaram/Sabuwar Gwaram II; Kofar Maiunguwa/Yelwa; Kofar Maiunguwa/Rigar Mama; Kofar Fada/Kofar Fada; Babban Kafi/Babban Kafi; Makwalla/Makwalla I; Makwalla/Makwalla II; Kofar Maiunguwa/Kundu Waje; Tsangaya/Tsangaya Z/Gabas; Malaji Pri. Sch./Malaji Gabas; Malaji Pri. Sch./Malaji Yamma; Salmande/Salmande; Kofar Maiunguwa/Guduma; Kofar Maiunguwa Guduma
Gwiwa,Buntusu,Buntusun Duzau Pri. Sch. Buntusu Duzau; Bazara Katsi Pri. Sch. Bazara Katsi; Jammaje Pri. Sch. Jammaje; Jigawa Habe Pri. Sch. Jigawa Habe; Jigawa Fulani Pri. Sch. Jigawa Fulani; Madurkusa Pri. Sch. Madurkusa; Unguwar Dorawa Pri. Sch. Ung. Dorawa; Buntusu Kanawa Pry Kanawa; Jammaje Maharba Dandali Jammaje
Gwiwa,Dabi,"Burma Ruwa Dandali/Burma Ruwa; Dabi Pri. Sch. Dabi; Dan-Abzin Cikin Gari/Dan Abzin; Hunnungere Pri. Sch. Hunnungere; Furtawa Bugaje Dandali/Fara Bugaje; Furtawa Fulani G/S/Fulani/Fara Fulani; Wardawa Pri. Sch./Waradawa; Tsubut Pri. Sch. Tsubut; Wardawa Fulani Pry Sch, Wardawa F."
Gwiwa,Darina,Darina Habe Cikin Gari/Darina Habe; Gasakae G/Maiunguwa/Gasakae; Ketai Gari Dandali/Katai; Maraganta Pri. Sch. Maranganta; Shada Pri. Sch. Shada; Ung/Ganji Cikin Gari/ Ung/Ganji
Gwiwa,F/Yamma,Bengel/Bengel; Furji Yamma C/Gari/Furji Yamma; Kurma Ruwa Pri. Sch./Kuraman Ruwa; Waailare Cikin Gari/ Wailare
Gwiwa,Guntai,Agangaro Cikin Gari/ Agan Garo; Dankawa Kofar M/Unguwa/Dankawa; Galla Dandali/Galla; Guntai Pri. Sch. Guntai; Indirawab Cikin Gari/Indirawa; Jigawa Gari C/Gari/ Jigawagari; Kasaka Dandali/Kasaka; Kurneji Dandali/Kurneji
Gwiwa,Gwiwa,Dansala Cikin Gari/Dansala; Dansala Dadin Sarki/Dansala Cikin Gari; Daragin Fulani/Daragin Fulani; Gwiwa Pri. Sch. Gwiwa; Gwiwa Kudu Dandali/Gwiwa Kudu
